time, emcal
2023-05-12 10:00:00, 35.08674082306791
2023-05-12 10:00:00, 35.13365637480647
2023-05-12 10:00:00, 35.10449643817049
2023-05-12 10:00:00, 35.006010546784054
2023-05-12 10:00:00, 34.77985662586434
2023-05-12 10:00:00, 34.60940899532799
2023-05-12 10:00:00, 34.535793635028966
2023-05-12 10:00:00, 34.5346880606498
2023-05-12 10:00:00, 34.56686317320495
2023-05-12 10:00:00, 34.62688274801335
