time, emcal, ihcal, ohcal
2023-05-29 05:00:00, 250.99364233581525, 0.0658251356280336, 0.03856459746557373
2023-05-29 06:00:00, 251.1714621810418, 0.06713114642377976, 0.03545790126814754
2023-05-29 07:00:00, 251.21637301439242, 0.06593630821160607, 0.034806011580544374
2023-05-29 08:00:00, 251.83696391186288, 0.0692076317673036, 0.03638935356284418
2023-05-29 09:00:00, 252.26874434287532, 0.06734337746006763, 0.0354579326128238
2023-05-29 10:00:00, 252.74520379467833, 0.0676974914314189, 0.035655238141793444
2023-05-29 11:00:00, 249.22734740526445, 0.06869278160645127, 0.036117325971664976
2023-05-30 00:00:00, 251.89335508025167, 0.06836800263987147, 0.03569733992964923
2023-05-30 01:00:00, 251.93354853195686, 0.06758099712910194, 0.03511361274614349
2023-05-30 02:00:00, 252.2448127797204, 0.0681980601184711, 0.035598075243104994
2023-05-30 03:00:00, 252.22156111085883, 0.06659077602736546, 0.03478291122472965
2023-05-30 04:00:00, 252.55603363456098, 0.06917099000599941, 0.03600445535945163
2023-05-30 05:00:00, 252.77120034411595, 0.06742751841712206, 0.035159463229081714
2023-05-30 06:00:00, 252.73927753306185, 0.06726919983381677, 0.035057181988142325
2023-05-30 07:00:00, 252.6701528591395, 0.06672541379134551, 0.03481779374901845
2023-05-30 08:00:00, 252.68937513783197, 0.06592929798129982, 0.03454396138810516
2023-05-30 09:00:00, 252.7022018478173, 0.06657455052233308, 0.03475690906171918
2023-05-30 10:00:00, 252.5871804962714, 0.06668810556063884, 0.034803722633099186
2023-05-30 11:00:00, 252.7242378833288, 0.06758565794329219, 0.035257507056851385
2023-05-31 00:00:00, 253.62217944297586, 0.06344414748584608, 0.03406381620728222
2023-05-31 01:00:00, 255.27923833459525, 0.06493388149181853, 0.034909720786186635
2023-05-31 02:00:00, 254.1389243912069, 0.06451712405960591, 0.03456483716357917
2023-05-31 03:00:00, 254.35637860673643, 0.06380472169238982, 0.0342588074390486
2023-05-31 04:00:00, 254.5608177637252, 0.06405187324363977, 0.034412966017467565
2023-05-31 05:00:00, 254.70028111411222, 0.06407444146907265, 0.03440123438562671
2023-05-31 06:00:00, 254.30884256332652, 0.0638595397400503, 0.03431106663359465
2023-05-31 07:00:00, 254.2833831389001, 0.06367054049134323, 0.03416711243248467
2023-05-31 08:00:00, 254.12758581038347, 0.06371830220857713, 0.03413794737187674
2023-05-31 09:00:00, 254.9524177320076, 0.06520679890714014, 0.03429172434580184
2023-05-31 10:00:00, 252.43552984237783, 0.06502899063775197, 0.03427164674651103
2023-05-31 11:00:00, 253.79993222992195, 0.06434184598298064, 0.0342587444474012
2023-06-01 00:00:00, 254.28780077393978, 0.0655364031462798, 0.03474319135649363
2023-06-01 01:00:00, 254.26630425806292, 0.06533467108759489, 0.034625347877605656
2023-06-01 02:00:00, 254.1890078389521, 0.06523466920251436, 0.03457651227250908
2023-06-01 03:00:00, 253.88437418608936, 0.06509718845381207, 0.03453181019284665
2023-06-01 04:00:00, 254.0359438822506, 0.06510682808979094, 0.034526528101828206
2023-06-01 05:00:00, 253.98168105501875, 0.06494149525609619, 0.03445831534476128
2023-06-01 06:00:00, 253.90472195224214, 0.06525222398793329, 0.03463179110628734
2023-06-01 07:00:00, 253.99220133763106, 0.0655581090292397, 0.034779897726948575
2023-06-01 08:00:00, 254.2181934024397, 0.06670735080045871, 0.035404174732921
2023-06-01 09:00:00, 254.4616080916837, 0.06592651878517694, 0.03501209484390462
2023-06-01 10:00:00, 254.47009647885534, 0.0646595523173746, 0.03447993265500871
2023-06-01 11:00:00, 254.41615703949338, 0.06502422572085735, 0.03461176701706779
2023-06-02 00:00:00, 255.1426266841995, 0.0654012208998335, 0.03488454852580214
2023-06-02 01:00:00, 255.23136513754466, 0.06503546038353389, 0.03466868015079298
2023-06-02 02:00:00, 255.2606906502746, 0.06479642836740215, 0.03454934101615011
2023-06-02 03:00:00, 255.74837526805769, 0.06676034160253216, 0.035786463285073546
2023-06-02 04:00:00, 256.1132657541569, 0.06613359696630706, 0.035216414083334216
2023-06-02 05:00:00, 256.3508970785688, 0.0658404103160786, 0.035061122649812995
2023-06-02 06:00:00, 256.4925360644993, 0.06543104799792006, 0.034827792745508616
2023-06-02 07:00:00, 256.5407603611859, 0.06548852274239418, 0.03488420133972518
2023-06-02 08:00:00, 256.6413341796639, 0.06506635462474546, 0.03460957067841707
2023-06-02 09:00:00, 256.651134273842, 0.06519833226081549, 0.03458801005188449
2023-06-02 10:00:00, 256.6927731006879, 0.06554545635114646, 0.034820185203404255
2023-06-02 11:00:00, 256.69787389003386, 0.06492512462374664, 0.03454062589779816
2023-06-03 00:00:00, 258.25699566091515, 0.06370551828647565, 0.03493723973726366
2023-06-03 01:00:00, 258.33555050533926, 0.06333978511606111, 0.0347213306035562
2023-06-03 02:00:00, 258.21808733790994, 0.0630639171223797, 0.03455240173861535
2023-06-03 03:00:00, 258.1165487849112, 0.06298169285643103, 0.034533065664224025
2023-06-03 04:00:00, 258.44746015398016, 0.06298212592295967, 0.03453419530890232
2023-06-03 05:00:00, 258.42701342388574, 0.06293893732603709, 0.0345368363522957
2023-06-03 06:00:00, 258.50422147134253, 0.06373295914960288, 0.03497588389846879
2023-06-03 07:00:00, 258.95898481672066, 0.06451441991313567, 0.03533271471162825
2023-06-03 08:00:00, 259.1767907727094, 0.06399189209939737, 0.03506492173055166
2023-06-03 09:00:00, 259.7757806639458, 0.06503699164966104, 0.03572706028963197
2023-06-03 10:00:00, 260.4582023450714, 0.0648931141594591, 0.035520957504090796
2023-06-03 11:00:00, 261.1119554330699, 0.06258303627959455, 0.03530165625405341
2023-06-04 00:00:00, 262.9938062137061, 0.06262619525695555, 0.03535780935742595
2023-06-04 01:00:00, 262.9713978587298, 0.0624428110683875, 0.03521242723364309
2023-06-04 02:00:00, 263.01702887445805, 0.04942224785827667, 0.0316296432292804
2023-06-06 00:00:00, 177.68433067759753, 0.06910656909245345, 0.035060080723358075
2023-06-06 01:00:00, 231.76820294096882, 0.06906972856516838, 0.03501614939619759
2023-06-06 02:00:00, 270.4607937149789, 0.06898460508873092, 0.03494043666408793
2023-06-06 03:00:00, 270.89249651754704, 0.06757214727956189, 0.03475725507749105
2023-06-06 04:00:00, 270.787865124832, 0.06802465341113868, 0.03449368360061511
2023-06-06 05:00:00, 271.04949800358776, 0.06983740797915287, 0.03540998375258148
2023-06-06 06:00:00, 271.92640054266406, 0.07080790959803647, 0.035890280821073955
2023-06-06 07:00:00, 272.14493197410127, 0.07029501238817691, 0.03555282044060934
2023-06-06 08:00:00, 272.8692961568451, 0.07003711947321409, 0.035357752437422965
2023-06-06 09:00:00, 272.3539292614202, 0.069891965002225, 0.03530283953288527
2023-06-06 10:00:00, 272.27148762187176, 0.069697886542623, 0.03520318987489802
2023-06-06 11:00:00, 271.966178216805, 0.06949463425321772, 0.035107755825611396
2023-06-07 00:00:00, 274.46928869316037, 0.06902762402870948, 0.035123646266736815
2023-06-07 01:00:00, 274.767498672756, 0.06872284838286294, 0.03486342945211478
2023-06-07 02:00:00, 275.3325601737251, 0.07064434735941359, 0.03592895988751568
2023-06-07 03:00:00, 275.5793586373202, 0.06970277373690349, 0.03530888552312572
2023-06-07 04:00:00, 275.8831792243251, 0.06920984273749595, 0.035130077129457704
2023-06-07 05:00:00, 275.26971045426535, 0.06957025539261609, 0.03579524796663921
2023-06-07 06:00:00, 275.2975015722372, 0.069345295356367, 0.035815322036178675
2023-06-07 07:00:00, 275.28634126711455, 0.06834339561179903, 0.03523350376090373
2023-06-07 08:00:00, 275.3190106492203, 0.06817105778810234, 0.03509791437889118
2023-06-07 09:00:00, 276.1227887077156, 0.06796557831970075, 0.03495017686956572
2023-06-07 10:00:00, 274.9416326244925, 0.06781120787432598, 0.03487556189786214
2023-06-07 11:00:00, 275.1440276664249, 0.06768183377316504, 0.034830127772090505
2023-06-08 00:00:00, 293.7551821641502, 0.0668448741420211, 0.03439032649238165
2023-06-08 01:00:00, 293.64493872467983, 0.06679069383812726, 0.034462745367463195
2023-06-08 02:00:00, 293.60784456346846, 0.06675782642148717, 0.03437289938634626
2023-06-08 03:00:00, 293.53523661531005, 0.06673610792782882, 0.034361552689285604
2023-06-08 04:00:00, 293.540797130199, 0.06672384093790486, 0.03439034544219238
2023-06-08 05:00:00, 293.77470354206616, 0.06776845430865991, 0.034937318863501626
2023-06-08 06:00:00, 294.0628072031563, 0.06781299112393645, 0.034969885339112945
2023-06-08 07:00:00, 294.1943562785162, 0.06756847592647611, 0.03484940705977255
2023-06-08 08:00:00, 294.27629824329387, 0.0675127753836942, 0.03479715103188782
2023-06-08 09:00:00, 294.33542782516696, 0.06762415997489747, 0.03480320620426593
2023-06-08 10:00:00, 294.3608251228813, 0.06794994020494789, 0.03490275503159139
2023-06-08 11:00:00, 294.3872093279552, 0.06793306711944097, 0.03486145759085067
2023-06-09 00:00:00, 297.53562619850555, 0.06971849789671442, 0.03542719234396208
2023-06-09 01:00:00, 297.88186647270163, 0.06987022084938754, 0.035473721481938586
2023-06-09 02:00:00, 298.06816934470675, 0.0699316252175105, 0.03549424969065219
2023-06-09 03:00:00, 298.2413680045847, 0.06992352587830236, 0.03548071487343302
2023-06-09 04:00:00, 298.41479148757963, 0.06991629230707551, 0.035453590370840234
2023-06-09 05:00:00, 298.5586435671935, 0.06992878234957965, 0.03545007750036655
2023-06-09 06:00:00, 298.9332297383676, 0.07097184835063085, 0.03595471390481279
2023-06-09 07:00:00, 299.6758904758756, 0.07235372344018724, 0.03669271884891661
2023-06-09 08:00:00, 300.4356405254689, 0.07247673376303199, 0.036755497883906675
2023-06-09 09:00:00, 301.2520551844542, 0.07216053489254105, 0.036514012092125694
2023-06-09 10:00:00, 301.5775050144372, 0.07199169407771354, 0.036442564517010556
2023-06-09 11:00:00, 302.03187639136854, 0.07192895377064612, 0.03631278860199131
2023-06-10 00:00:00, 305.8510842258363, 0.07112044867294619, 0.035689645406783946
2023-06-10 01:00:00, 306.3138062497245, 0.07109675872960691, 0.035686565217833005
2023-06-10 02:00:00, 306.77016395610207, 0.07107242748149048, 0.03564663235207337
2023-06-10 03:00:00, 306.7669454770756, 0.06965367837047465, 0.03491490730775241
2023-06-10 08:00:00, 294.4582482745212, 0.0727321382532559, 0.03671636953357493
2023-06-10 11:00:00, 281.59195979058995, 0.07134431401371241, 0.035862596271691013
2023-06-11 00:00:00, 283.655812494668, 0.07211302335715127, 0.03606900778750366
2023-06-11 01:00:00, 283.84903534920136, 0.07222065875239478, 0.036018616470334185
2023-06-11 02:00:00, 284.13250442868684, 0.07404708777638937, 0.03632470621892795
2023-06-11 03:00:00, 284.97121064992547, 0.07575676041714934, 0.037166369573235374
2023-06-11 04:00:00, 285.6750087820986, 0.07570853264869508, 0.03710087351642044
2023-06-11 05:00:00, 286.341945435567, 0.07835634301895858, 0.03713688578845249
2023-06-11 06:00:00, 286.9268170161942, 0.07503155257245155, 0.036892552794454865
2023-06-11 07:00:00, 287.4809252819054, 0.07429671470638873, 0.03684290928747794
2023-06-11 08:00:00, 287.9764998569773, 0.07413642635594296, 0.036911005336813844
2023-06-11 09:00:00, 288.2947913373379, 0.07333803443258015, 0.036442862275038554
2023-06-11 10:00:00, 287.8221646367473, 0.072642056069358, 0.0360860247009803
2023-06-11 11:00:00, 287.90906412939296, 0.0725591705043351, 0.03603146827927702
2023-06-12 00:00:00, 292.77212888106027, 0.07496982259379235, 0.03613334560657968
2023-06-12 01:00:00, 292.6638148683438, 0.07404623482233265, 0.03559130693977565
2023-06-12 02:00:00, 292.67668352829594, 0.07505689584381585, 0.03617311943053003
2023-06-12 03:00:00, 293.7760032920324, 0.07825286512888016, 0.038143578684445276
2023-06-12 04:00:00, 294.8064424220526, 0.07854074043494232, 0.03802085374700025
2023-06-12 05:00:00, 295.69474454129846, 0.07846223603034104, 0.03790381791730246
2023-06-12 06:00:00, 296.4267246787006, 0.07832843503210105, 0.03772467172913988
2023-06-12 07:00:00, 296.976008435833, 0.07811309675136988, 0.03759700539842188
2023-06-12 08:00:00, 297.35637965367965, 0.07793504192638083, 0.037472721613439536
2023-06-12 09:00:00, 298.12247715399786, 0.07685482902199832, 0.036675416352374264
2023-06-12 10:00:00, 298.0624488756405, 0.06496909691570056, 0.03586461240243273
2023-06-12 11:00:00, 298.1762749097953, 0.058544254319364976, 0.03526892272033649
2023-06-13 00:00:00, 307.97531226633345, 0.043304876858056916, 0.03473388542351574
2023-06-13 01:00:00, 308.2263987373851, 0.04328382516956102, 0.03469487245159468
2023-06-13 02:00:00, 308.6189034671725, 0.04514469620371148, 0.036957039438408126
2023-06-13 03:00:00, 309.8190377078221, 0.05332878390673543, 0.04406831326888467
2023-06-13 04:00:00, 311.288142535969, 0.053597403738353935, 0.04414745628956959
2023-06-13 05:00:00, 312.3109475131606, 0.0538225499509884, 0.04410994530104267
2023-06-13 06:00:00, 313.5394030180309, 0.05381071228930934, 0.04404713131296239
2023-06-13 07:00:00, 314.85687788868313, 0.05374733252087498, 0.0440145362513315
2023-06-13 08:00:00, 315.7290583332079, 0.0536732131578118, 0.04396530935910127
2023-06-13 09:00:00, 316.4983430689169, 0.0535947270305811, 0.04390052014846173
2023-06-13 10:00:00, 317.0393524582349, 0.053442322570263746, 0.043745645151227794
2023-06-13 11:00:00, 317.3500120440209, 0.05323006104391229, 0.04374713448142988
2023-06-14 00:00:00, 322.0986623609292, 0.053354361380240724, 0.043623261045554994
2023-06-14 01:00:00, 322.2331251975972, 0.05331137001700659, 0.04362706322098114
2023-06-14 02:00:00, 322.31763332480216, 0.053304149396302354, 0.04355322123548314
2023-06-14 03:00:00, 322.40218787167095, 0.053240561410025124, 0.04355927950611039
2023-06-14 04:00:00, 322.49329135490217, 0.05325173032304992, 0.04354983554426809
2023-06-14 05:00:00, 322.63931645163075, 0.053346243529248855, 0.04354454712841387
2023-06-14 06:00:00, 322.6884583151419, 0.05320591618333003, 0.04353164801148153
2023-06-14 07:00:00, 322.9662338346657, 0.053517057750344675, 0.04369485006936503
2023-06-14 08:00:00, 323.30665507429654, 0.053554317524615404, 0.0436342890197102
2023-06-14 09:00:00, 323.62259884879234, 0.05358304295625976, 0.04366079730804665
2023-06-14 10:00:00, 323.8772511027807, 0.05351597066745565, 0.043638059687328756
2023-06-14 11:00:00, 324.18637658140506, 0.05351509733509722, 0.0436858035227072
2023-06-15 00:00:00, 328.024847442402, 0.05361553205238174, 0.04388734022953311
2023-06-15 01:00:00, 328.43207059301744, 0.053815031460170734, 0.043731982376702457
2023-06-15 02:00:00, 328.749184644877, 0.05381987692229708, 0.04370210106233865
2023-06-15 03:00:00, 329.00785395620994, 0.05899969203230187, 0.046761450405153504
2023-06-15 04:00:00, 329.09354064104303, 0.0522999926048873, 0.04360208533478356
2023-06-15 05:00:00, 329.26422411413716, 0.054028599127286, 0.04380625354125625
2023-06-15 06:00:00, 329.33956699235705, 0.05309517097669006, 0.04347369965843158
2023-06-15 07:00:00, 329.3601645263438, 0.05941988973373492, 0.04183360730980457
2023-06-15 08:00:00, 329.95122046078416, 0.06695137591226671, 0.040219682464466604
2023-06-15 09:00:00, 329.71251373771133, 0.06703402238105645, 0.04020412019959981
2023-06-15 10:00:00, 330.7999559640486, 0.06694588374578866, 0.04016095158571964
2023-06-15 11:00:00, 331.2210486829361, 0.06669896441843759, 0.040014375306402124
2023-06-16 00:00:00, 335.7676319447581, 0.08529878354584468, 0.03838119374839212
2023-06-16 01:00:00, 336.3755791166714, 0.08542806444040163, 0.038061901836659674
2023-06-16 02:00:00, 337.76762151663024, 0.0856268658208932, 0.03775061448768055
2023-06-16 03:00:00, 337.07547309047357, 0.08547838963054326, 0.037676598414865856
2023-06-16 04:00:00, 337.4786787294714, 0.07171670532231858, 0.037857042604811215
2023-06-16 05:00:00, 337.8305078205263, 0.06327487423112856, 0.03411738285902409
2023-06-16 06:00:00, 338.1597811705982, 0.07696049516707625, 0.035724668339504675
2023-06-16 07:00:00, 338.15702744826825, 0.08494465800641612, 0.037241069799274766
2023-06-16 08:00:00, 338.3853175421187, 0.08717838231152762, 0.0393670954505974
2023-06-16 09:00:00, 340.82913885380964, 0.08910280665049773, 0.03948728677833263
2023-06-16 10:00:00, 341.5707667423411, 0.08726595066350844, 0.03867668773637828
2023-06-16 11:00:00, 342.2598946822426, 0.0858596290465871, 0.03839865219481332
2023-06-17 00:00:00, 349.2540194410571, 0.08239729756451689, 0.03679638657072155
2023-06-17 01:00:00, 349.3312204645323, 0.08316855375795003, 0.03771374757202638
2023-06-17 02:00:00, 350.0578283743188, 0.08416703375351649, 0.037758841056768834
2023-06-17 03:00:00, 350.43337258276347, 0.0841523714956346, 0.03780922908044408
2023-06-17 04:00:00, 350.62843809911993, 0.08398615791549008, 0.03772552967447448
2023-06-17 05:00:00, 351.27644606474144, 0.0839938390751598, 0.03763614434138351
2023-06-17 06:00:00, 351.5006774300681, 0.08359824769800718, 0.03732021592596691
2023-06-17 07:00:00, 351.8468307343166, 0.08513862447694585, 0.03812141507895971
2023-06-17 08:00:00, 352.60194599177777, 0.08542786865106294, 0.038340691513346986
2023-06-17 09:00:00, 352.98980999250233, 0.08483911801020269, 0.037969843862985214
2023-06-17 10:00:00, 353.28460151764466, 0.08458407905705827, 0.03781038718949286
2023-06-17 11:00:00, 353.5567917868052, 0.08449023439777129, 0.03769483436451489
2023-06-18 00:00:00, 358.5641790159898, 0.08627986589798964, 0.038391451733394893
2023-06-18 01:00:00, 359.01054258813554, 0.08617373790795739, 0.03829484059032563
2023-06-18 02:00:00, 359.47612026903613, 0.0864509065656398, 0.038417603369688455
2023-06-18 03:00:00, 359.9603643491819, 0.086533545580752, 0.03844067227196691
2023-06-18 04:00:00, 360.4142674416845, 0.08647017496900933, 0.038351684476931984
2023-06-18 05:00:00, 360.81403849355917, 0.08630834107253127, 0.038211529294284424
2023-06-18 06:00:00, 361.1748468633476, 0.08624166701149504, 0.038158146774230094
2023-06-18 07:00:00, 361.4832002532936, 0.08604629500749, 0.038027429326552495
2023-06-18 08:00:00, 361.7211710653306, 0.08568185544176296, 0.037753943835597784
2023-06-18 09:00:00, 362.44394545380953, 0.08818671365112593, 0.03917738516786443
2023-06-18 10:00:00, 363.037158928201, 0.08730905719721087, 0.03865318662925067
2023-06-18 11:00:00, 363.5508663084559, 0.08720622149879484, 0.03853917673134253
2023-06-19 00:00:00, 374.0322880093627, 0.08948287488334548, 0.03931873001637358
2023-06-19 01:00:00, 374.96352005532503, 0.09068075730594334, 0.03984338298414589
2023-06-19 02:00:00, 376.0333755110726, 0.09065178701598127, 0.03981192741171842
2023-06-19 03:00:00, 376.8197871860735, 0.09039170675259839, 0.03961306951255232
2023-06-19 04:00:00, 378.04914067013283, 0.09035528928617553, 0.03949713477704763
2023-06-19 05:00:00, 381.0270345341917, 0.08995972366121176, 0.039183882216975954
2023-06-19 06:00:00, 381.5849319412102, 0.08926392606452274, 0.03868202994713118
2023-06-19 07:00:00, 382.7429216829267, 0.09296390212330945, 0.040358500458052324
2023-06-19 08:00:00, 383.57707651603937, 0.0912185485473404, 0.039722554368970445
2023-06-19 09:00:00, 384.3641081837967, 0.0907549863156354, 0.039387687500335854
2023-06-19 10:00:00, 385.5294009913297, 0.09324639905593282, 0.04083693040652166
2023-06-19 11:00:00, 386.85643565235483, 0.09318037531012945, 0.04069373657932559
2023-06-20 00:00:00, 400.824144255209, 0.09523627151184691, 0.04068957148330216
2023-06-20 01:00:00, 401.7762882466047, 0.09527441732149003, 0.04062709195971222
2023-06-20 02:00:00, 402.5598946521975, 0.09360437768240647, 0.03947293317625089
2023-06-20 03:00:00, 402.8711730565322, 0.09264528785064394, 0.03963582913191346
2023-06-20 04:00:00, 403.5428611834061, 0.09344010082414035, 0.039279370261543135
2023-06-20 05:00:00, 403.85295547133813, 0.09313027649599362, 0.039083156594965446
2023-06-20 06:00:00, 404.60487331882354, 0.0959145747744397, 0.041231474834049375
2023-06-20 07:00:00, 406.31071412264276, 0.09791861263915176, 0.042141010478093315
2023-06-20 08:00:00, 407.8864193162159, 0.09788351636505195, 0.041725817432707715
2023-06-20 09:00:00, 408.9125806026108, 0.0968364140073136, 0.04099338331769822
2023-06-20 10:00:00, 409.4939967226256, 0.09469910487772883, 0.03951347344563777
2023-06-20 11:00:00, 409.6649133220705, 0.09397306708045354, 0.03909565503977613
2023-06-21 00:00:00, 416.44647136863364, 0.09606838931355345, 0.03985472359587221
